ACCT,BUDGET,COST TO DATE,COMMITMENTS,TIPO,REF,GEN_ACCT,Etapa,VARIANCE
7008-002,0.0,0.0,0.0,Others,Detalle,,,0.0
7008-003,18700.0,15300.0,0.0,Others,Detalle,,ALL SHOW,3400.0
7038-002,0.0,0.0,0.0,Others,Detalle,,,0.0
7038-003,3000.0,540.0,0.0,Others,Detalle,,DEVELOPMENT,2460.0
7038-004,3000.0,0.0,0.0,Others,Detalle,,DEVELOPMENT,3000.0
7038-007,0.0,0.0,0.0,Others,Detalle,,,0.0
7038-008,40000.0,10829.32,4245.68,Others,Detalle,,ALL SHOW,24925.0
7038-009,250000.0,71473.178,0.0,Others,Detalle,,ALL SHOW,178526.822
7050-002,0.0,0.0,0.0,Others,Detalle,,,0.0
7050-003,220000.0,205430.04,0.0,Others,Detalle,,ALL SHOW,14569.959999999992
7050-004,28000.0,32941.55,0.0,Others,Detalle,,ALL SHOW,-4941.550000000003
7050-005,25000.0,32654.428,0.0,Others,Detalle,,ALL SHOW,-7654.428
7080-002,0.0,0.0,0.0,Others,Detalle,,,0.0
7080-003,8000.0,26339.51,0.0,Others,Detalle,,ALL SHOW,-18339.51
7094-002,0.0,0.0,0.0,Others,Detalle,,,0.0
7094-003,582177.37,582177.36,0.0,Others,Detalle,,ALL SHOW,0.010000000009313226
7201-002,0.0,0.0,0.0,Others,Detalle,,,0.0
7201-003,1276536.0,1332744.52,0.0,Others,Detalle,,ALL SHOW,-56208.52000000002
7201-006,0.0,0.0,0.0,Others,Detalle,,,0.0
7201-007,47840.0,0.0,0.0,Others,Detalle,,SHOOT,47840.0
7201-008,0.0,0.0,0.0,Others,Detalle,,ALL SHOW,0.0
7216-002,0.0,0.0,0.0,Others,Detalle,,,0.0
7216-003,50000.0,4000.0,0.0,Others,Detalle,,COVID,46000.0
7217-002,0.0,0.0,0.0,Others,Detalle,,,0.0
7217-003,47400.0,0.0,0.0,Others,Detalle,,COVID,47400.0
7217-004,47400.0,0.0,0.0,Others,Detalle,,COVID,47400.0
7217-005,16500.0,0.0,0.0,Others,Detalle,,COVID,16500.0
7230-001,0.0,7050.755000000005,0.0,Others,Detalle,,,-7050.755000000005
7230-002,0.0,11436.91,0.0,Others,Detalle,,,-11436.91
7230-003,0.0,12178.92,0.0,Others,Detalle,,,-12178.92
7230-004,0.0,3025.87,0.0,Others,Detalle,,,-3025.87
7230-005,0.0,1320.29,0.0,Others,Detalle,,,-1320.29
